escenario,cluster,cod,sistema,anio,balance_lps
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2027,-5.17
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2028,-5.17
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2029,-5.18
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2030,-5.18
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2031,-5.19
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2032,-5.19
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2033,-5.2
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2034,-5.2
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2035,-5.2
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2036,-5.21
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2037,-5.21
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2038,-5.22
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2039,-5.22
SIN_PAAM,CLUSTER C-6,MEA18,ME-A-18 Sur Alajuelita,2040,-5.23
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2024,-117.93
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2025,18.1
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2026,-2.56
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2027,-25.21
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2028,-49.81
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2029,-75.34
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2030,-101.73
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2031,-128.95
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2032,-158.16
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2033,-188.04
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2034,-218.61
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2035,-249.87
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2036,-281.82
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2037,-315.07
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2038,-349.1
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2039,-383.91
SIN_PAAM,CLUSTER C-3,MEA19,ME-A-19 Puente Mulas,2040,-419.52
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2024,2.26
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2025,1.52
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2026,0.52
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2027,-0.55
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2028,-1.76
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2029,-3.02
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2030,-4.34
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2031,-5.71
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2032,-7.14
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2033,-8.62
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2034,-10.13
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2035,-11.68
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2036,-13.26
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2037,-14.92
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2038,-16.62
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2039,-18.35
SIN_PAAM,CLUSTER C-1,MEA20,ME-A-20 Padre Carazo,2040,-20.12
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2024,-1.3
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2025,-1.13
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2026,-1.4
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2027,-1.69
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2028,-2.0
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2029,-2.32
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2030,-2.64
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2031,-2.98
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2032,-3.35
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2033,-3.72
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2034,-4.11
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2035,-4.5
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2036,-4.9
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2037,-5.32
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2038,-5.74
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2039,-6.17
SIN_PAAM,CLUSTER C-4,MEA21,ME-A-21 Chiverrales,2040,-6.61
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2024,-10.47
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2025,-1.09
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2026,-1.76
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2027,-2.65
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2028,-3.64
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2029,-4.65
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2030,-5.7
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2031,-6.76
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2032,-7.9
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2033,-9.07
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2034,-10.28
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2035,-11.52
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2036,-12.8
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2037,-14.1
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2038,-15.44
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2039,-16.81
SIN_PAAM,CLUSTER C-1,MEA22,ME-A-22 Pizote,2040,-18.21
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2024,0.95
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2025,-0.27
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2026,-0.36
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2027,-0.49
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2028,-0.64
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2029,-0.79
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2030,-0.95
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2031,-1.1
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2032,-1.27
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2033,-1.45
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2034,-1.63
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2035,-1.81
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2036,-2.0
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2037,-2.19
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2038,-2.38
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2039,-2.59
SIN_PAAM,CLUSTER C-3,MEA23,ME-A-23 Barrio Espana,2040,-2.8
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2024,-1.52
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2025,-1.95
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2026,-1.97
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2027,-1.99
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2028,-2.03
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2029,-2.06
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2030,-2.09
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2031,-2.12
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2032,-2.16
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2033,-2.19
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2034,-2.22
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2035,-2.25
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2036,-2.28
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2037,-2.32
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2038,-2.35
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2039,-2.38
SIN_PAAM,CLUSTER C-6,MEA24,ME-A-24 Matinilla,2040,-2.41
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2024,0.0
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2025,-0.5
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2026,-0.51
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2027,-0.52
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2028,-0.55
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2029,-0.56
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2030,-0.57
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2031,-0.59
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2032,-0.62
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2033,-0.66
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2034,-0.71
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2035,-0.78
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2036,-0.84
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2037,-0.87
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2038,-0.89
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2039,-0.92
SIN_PAAM,CLUSTER C-3,MEA25,ME-A-25 Sur de Escazu,2040,-0.94
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2024,-0.46
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2025,-0.17
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2026,-0.18
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2027,-0.21
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2028,-0.24
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2029,-0.27
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2030,-0.3
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2031,-0.33
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2032,-0.35
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2033,-0.39
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2034,-0.43
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2035,-0.47
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2036,-0.51
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2037,-0.54
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2038,-0.58
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2039,-0.62
SIN_PAAM,CLUSTER C-5,MEA26,ME-A-26 Ticufres-Quebrada Honda,2040,-0.66
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2024,-3.69
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2025,-8.57
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2026,-9.9
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2027,-10.4
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2028,-11.1
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2029,-11.93
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2030,-12.87
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2031,-13.91
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2032,-15.06
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2033,-16.24
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2034,-17.42
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2035,-18.63
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2036,-19.85
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2037,-21.27
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2038,-22.71
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2039,-24.18
SIN_PAAM,CLUSTER C-6,MEA27,ME-A-27 El Guarco,2040,-25.66
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2024,0.75
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2025,3.1
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2026,2.92
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2027,2.72
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2028,2.5
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2029,2.28
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2030,2.05
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2031,1.81
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2032,1.56
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2033,1.3
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2034,1.03
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2035,0.76
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2036,0.48
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2037,0.19
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2038,-0.1
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2039,-0.41
SIN_PAAM,CLUSTER C-1,MEA28,ME-A-28 Vista de Mar,2040,-0.71
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2024,0.25
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2025,-1.43
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2026,-1.46
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2027,-1.48
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2028,-1.51
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2029,-1.53
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2030,-1.55
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2031,-1.58
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2032,-1.63
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2033,-1.68
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2034,-1.73
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2035,-1.78
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2036,-1.82
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2037,-1.87
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2038,-1.92
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2039,-1.97
SIN_PAAM,CLUSTER C-6,MEA29,ME-A-29 Lajas,2040,-2.02
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2024,-0.74
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2025,2.37
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2026,2.36
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2027,2.36
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2028,2.35
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2029,2.34
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2030,2.34
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2031,2.33
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2032,2.32
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2033,2.32
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2034,2.31
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2035,2.31
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2036,2.3
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2037,2.29
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2038,2.29
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2039,2.28
SIN_PAAM,CLUSTER C-6,MEA30,ME-A-30 Jerico,2040,2.27
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2024,-0.83
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2025,-2.63
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2026,-4.52
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2027,-6.69
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2028,-9.06
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2029,-11.5
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2030,-14.03
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2031,-16.62
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2032,-19.4
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2033,-22.25
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2034,-25.17
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2035,-28.15
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2036,-31.2
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2037,-34.37
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2038,-37.61
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2039,-40.94
SIN_PAAM,CLUSTER C-5,MEA31,ME-A-31 Puriscal,2040,-44.34
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2024,-240.83
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2025,-258.4
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2026,-199.97
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2027,-160.99
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2028,156.17
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2029,121.91
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2030,86.35
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2031,49.56
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2032,281.24
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2033,265.07
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2034,248.57
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2035,235.96
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2036,211.95
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2037,200.63
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2038,189.31
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2039,177.99
CON_PAAM,CLUSTER C-1,MEA01,ME-A-01 Tres Rios,2040,166.67
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2024,72.85
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2025,6.53
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2026,2.56
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2027,-1.13
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2028,-5.06
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2029,-9.19
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2030,-13.49
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2031,-17.96
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2032,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2033,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2034,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2035,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2036,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2037,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2038,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2039,0.0
CON_PAAM,CLUSTER C-1,MEA02,ME-A-02 Guadalupe,2040,0.0
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2024,2.44
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2025,2.91
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2026,2.79
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2027,22.75
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2028,22.7
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2029,22.66
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2030,22.62
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2031,22.58
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2032,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2033,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2034,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2035,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2036,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2037,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2038,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2039,28.84
CON_PAAM,CLUSTER C-3,MEA03,ME-A-03 El Llano,2040,28.84
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2024,-105.72
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2025,13.51
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2026,7.37
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2027,1.11
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2028,14.44
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2029,22.46
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2030,15.23
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2031,7.75
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2032,135.23
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2033,129.0
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2034,122.77
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2035,120.13
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2036,107.99
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2037,106.01
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2038,104.02
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2039,102.04
CON_PAAM,CLUSTER C-1,MEA04,ME-A-04 Los Sitios,2040,100.06
CON_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2024,-4.07
CON_PAAM,CLUSTER C-6,MEA05,ME-A-05 Salitral,2025,-8.94
